Product Name,Price,Ratings,Watchers,Country,Discount,Shipping Price,Condition,Seller Name,Seller Sold Products,Seller Ratings
Shop on eBay,2000,Not available,Not available,Not available,Not available,0,Brand New,Not available,0,Not available
Shop on eBay,2000,Not available,Not available,Not available,Not available,0,Brand New,Not available,0,Not available
Windows 11 Laptop Dell Latitude 7480 FHD Core i5-7200U 2.50GHz 8GB RAM 256GB SSD,18301,Not available,Not available,from United Kingdom,Not available,11766,Pre-Owned,recycly.tech,2016,98.1%
Windows 11 Laptop Dell Latitude HD Intel Core i7 6th Gen 8GB 128GB SSD Warranty,20915,Not available,Not available,from United Kingdom,Not available,8048,Good - Refurbished,recycly.tech,2016,98.1%
FULL HD Dell Latitude 5400 16GB RAM 256GB NVMe i5-8265U 8th Gen  SSD Windows 11,24708,Not available,Not available,from United Kingdom,Not available,9151,Pre-Owned,greenchipit-limited,768,99.5%
Dell Latitude E5530 15.6 in i5-3320M 2.60 Ghz 8 GB 320 GB Retro Gaming Laptop,8488,Not available,2 watchers,from United Kingdom,Not available,8457,Pre-Owned,nexusservices,964,99.6%
HP 15-fd0628ds 15.6in Laptop intel N100 4gb 128gb SSD Win11 Blue,17999,Not available,11 watchers,from United States,Not available,7872,Open Box,jender.io,123796,99.3%
Dell Latitude 7400 14 In FHD Touch Intel i7 32GB 1TB SSD Win 11 Pro Laptop,34897,3 product ratings,Not available,from United States,65% off,11466,Excellent - Refurbished,focuscamera,184389,99.1%
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,30999,2 product ratings,Not available,from United States,66% off,9216,Excellent - Refurbished,focuscamera,184389,99.1%
Windows 11 Laptop Dell Latitude 7310 Core i5-10210U 8GB Ram 512GB SSD Webcam A,36474,Not available,26 watchers,from United Kingdom,Not available,8585,Excellent - Refurbished,genus_tech,686,100%
"DELL LATITUDE 5480 Laptop Computer 14"" Windows 11 Pro i5 16GB 256GB SSD WiFi BT",15499,Not available,38 watchers,from United States,Not available,6958,Excellent - Refurbished,acebiz,1942,100%
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",21297,Not available,123 watchers,from United States,44% off,7969,Certified - Refurbished,themaxmart,13647,98.8%
"Samsung Galaxy Book2 15.6"" FHD Laptop Intel Core i5-1235U/8GB/256GB Graphite New",39999,Not available,14 watchers,from United States,Not available,11067,Brand New,cgelectronics16,5783,100%
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 256GB SSD",30055,Not available,Not available,from United Kingdom,77% off,7678,Very Good - Refurbished,the-tech-saver,8156,100%
Lenovo MIIX 320 -10ICR 2in1 Tablet Intel Atom x5 Z8350 - 4GB RAM  64GB (GRADE B),5228,24 product ratings,Not available,from United Kingdom,Not available,6821,Good - Refurbished,mobstars,20913,98.8%
"Cheap DELL Chromebook 11 CB1C13  11.6'' 1.4GHz 4GB 16GB - School, Students BYOD",7713,Not available,42 watchers,from United Kingdom,Not available,7259,Pre-Owned,cheapsoftgoods,6053,99.6%
WINDOWS 11 LAPTOP INTEL CORE i3  8GB RAM 240GB SSD 1 YEAR WARRANTY,1307214379,Not available,Not available,from United Kingdom,Not available,7822,Pre-Owned,preventronicsuk,434,93.3%
HP Pro X2 612 G2 PENTIUM GOLD 4GB RAM 128GB SSD Windows 11 Pro Grade A+,19608,Not available,Not available,from United Kingdom,Not available,7669,Excellent - Refurbished,mobstars,20913,98.8%
"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB S...",49900,2 product ratings,7 watchers,from United States,Not available,12443,Brand New,kalba,666,100%
"2024 HP Laptop 15.6"" FHD Quad-core Intel i5-1135G7, Upto 32GB RAM & 2TB SSD",4390062900,Not available,53+ watchers,from United States,Not available,9380,Brand New,hellogoodlife1,12539,98.2%
HP Victus 15.6 144Hz Gaming Laptop Intel i7-13620H 16GB RAM 512GB SSD RTX 4060,87999,Not available,Not available,from United States,32% off,11855,Brand New,antonline,332675,99%
"HP 15.6"" HD TOUCHSCREEN AMD Ryzen 5 7520U 1TB SSD 16GB RAM WIN 11 Silver",36999,Not available,36 watchers,from United States,47% off,8432,Excellent - Refurbished,re_tech_deals,18003,99.3%
"2024 HP Laptop 15.6"" HD Touch, Ryzen 5 7520U, 8GB RAM, Up to 1TB SSD, Win 11 Pro",4290046900,Not available,13+ watchers,from United States,48% off,9085,Brand New,hellogoodlife1,12539,98.2%
"2024 Acer Aspire Laptop 15.6"" FHD AMD Ryzen 7  Upto 32GB RAM &2TB SSD Win 11 Pro",4790064900,Not available,21+ watchers,from United States,Not available,10338,Brand New,hellogoodlife1,12539,98.2%
"Lenovo ThinkPad T470s Intel i5 7300U 2.60GHz 8GB RAM 256GB SSD 14"" FHD Win 10 -",14704,Not available,58 watchers,from Australia,Not available,3290,Pre-Owned,bneacttrader,40279,98.7%
Lenovo ThinkPad E580 Core i5-8th Gen 8GB RAM 256GB NVMe SSD Win 11 Pro Laptop,18302,Not available,6 watchers,from United Kingdom,Not available,7624,Pre-Owned,general-trading1,1763,100%
"Dell Latitude 5591 Intel i5 8300H 2.30GHz 16GB RAM 256GB SSD 15.6"" Win 11",36860,Not available,2 watchers,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
2024 Dell Inspiron 15 Laptop FHD Touch Intel i5 Upto 32GB RAM&1TB SSD Win 11 Pro,4490064900,Not available,86+ watchers,from United States,Not available,9351,Brand New,hellogoodlife1,12539,98.2%
"Dell Latitude 5410 14"" FHD i7-10610U 32GB 512GB SSD FPReader Cam Windows 10 Pro",29667,Not available,Not available,from United States,68% off,8216,Very Good - Refurbished,themaxmart,13647,98.8%
GPD POCKET X7-Z8750 model UMPC portable personal computer SILVER Excellent,25545,Not available,Not available,from Japan,Not available,6500,Pre-Owned,s21801460.00,215,98.1%
"Dell Latitude Laptop PC Computer 14"" Core i3 8GB RAM 256GB SSD Windows 10 WiFi",11129,Not available,Not available,from United States,Not available,7669,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 512GB SSD",30055,Not available,12 watchers,from United Kingdom,77% off,7678,Very Good - Refurbished,the-tech-saver,8156,100%
"DELL LATITUDE 15"" LAPTOP WINDOWS 11 INTEL I3 500GB STORAGE 8GB RAM HDMI HD",13725,Not available,11 watchers,from United Kingdom,Not available,7799,Good - Refurbished,inteliqo,13325,99.6%
"Dell Latitude 5320 Laptop FHD 13.3"" i5-1135G7 8GB RAM 256GB SSD Win11 Pro (G)",30068,Not available,5 watchers,from United Kingdom,Not available,8364,Good - Refurbished,remakery,4471,99.8%
"CHEAP Fujitsu 14"" Laptop Core i3 8Gb 16GB 120Gb 480Gb SSD Windows 10 Webcam",915019608,Not available,Not available,from United Kingdom,Not available,8326,Pre-Owned,laptopsonlinedirect,7313,99.6%
"DELL LATITUDE 7430 - WIN 11 PRO 14"" FHD Touch I7-1265U 32GB 512GB SSD",50355,Not available,Not available,from Australia,Not available,2686,Pre-Owned,semkaset,5805,100%
"2024 HP Pavilion Laptop 17.3"" FHD Intel i3-1215U Upto 32GB RAM 2TB SSD Win 11Pro",4390065900,Not available,28+ watchers,from United States,Not available,10279,Brand New,hellogoodlife1,12539,98.2%
2024 Lenovo IdeaPad Laptop 15.6 FHD 10-Core Intel i5 16GB RAM 1TB SSD Win11 PRO,43900,Not available,69 watchers,from United States,48% off,9115,Brand New,hellogoodlife1,12539,98.2%
"HP EliteBook 840 G6 Laptop, 14"" Full HD, Intel i5-8365U, 16GB RAM, 256GB SSD",32669,Not available,4 watchers,from United Kingdom,75% off,6823,Very Good - Refurbished,the-tech-saver,8156,100%
"Microsoft Surface Pro 6 12.3"" Intel i5 8350U 1.70GHz 8GB RAM 256GB SSD Win 11 Ta",20746,Not available,18 watchers,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"10.1"" PANASONIC TOUGHPAD FZ-G1 MK4 FZ-G1R0-53TE i5-6300U 2.40GHZ 4GB 128GB GPS",881811172,Not available,Not available,from United Kingdom,10% off,0,Pre-Owned,priceholes-com,8947,99.1%
CHUWI Gemibook Plus 15.6in Windows 11 Laptop Intel N100 8GB RAM 256GB SSD,31374,Not available,59 watchers,from China,Not available,0,Brand New,detaier4595,1403,97.3%
"Lenovo ThinkPad X270 Intel i5 7200U 2.50GHz 8GB RAM 256GB SSD 12.5"" Win 10",20075,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"2024 HP Laptop Computer 15.6"" HD Notebook Intel Processor 16GB 628GB Storage",32900,Not available,99 watchers,from United States,48% off,8790,Brand New,hellogoodlife1,12539,98.2%
"Dell Latitude 7490 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 256GB SSD",22876,Not available,Not available,from United Kingdom,Not available,8116,Pre-Owned,blackmoreit,105195,100%
"HP EliteBook x360 1040 G6 i7 8665U 1.90GHz 16GB RAM 256GB SSD 14"" FHD Touch Win",28132,1 product rating,Not available,from Australia,Not available,3290,Pre-Owned,bneacttrader,40279,98.7%
HP Elite C1030 Chromebook Core i5-10310u 8GB RAM 128GB SSD Touchscreen #1,20263,Not available,Not available,from United Kingdom,Not available,8026,Pre-Owned,temptedtech,5548,99.2%
Lenovo LOQ 15 15.6  LCD FHD 144Hz Gaming Laptop AMD R7 8845HS 16GB DDR5 1TB 4060,89999,Not available,Not available,from United States,33% off,11914,Brand New,antonline,332675,99%
Dell Latitude 7480 Core i5-6300 8GB Ram 256GB NVMe FHD Windows 10 Pro Laptop,16341,Not available,12 watchers,from United Kingdom,Not available,7205,Good - Refurbished,kit_uk,302,100%
"HP ProBook 650 G4 Laptop, 15.6"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",22223,Not available,4 watchers,from United Kingdom,Not available,8092,Pre-Owned,blackmoreit,105195,100%
"Lenovo Ideapad Slim 7i 14"" OLED Touch Laptop Ultra 7 155H 32GB 1TB 83D80003US",67900,Not available,Not available,from United States,Not available,9344,Open Box,zacks-silo,4126,97.8%
"HP Envy Notebook Laptop Intel i7, 16gb RAM, 1TB Storage 15.6"" Win 10, 15ae107na",31374,Not available,Not available,from United Kingdom,Not available,9401,Pre-Owned,alpz17,439,100%
"15.6"" Dell Latitude Laptop: Intel i5 Dual Core! 16GB Ram! 512GB SSD! Windows 10!",17499,Not available,Not available,from United States,22% off,7857,Good - Refurbished,rinuvo,5849,99.3%
"Dell Latitude 7390 Laptop, 13.3"" Core i5 7th Gen, 8GB RAM, 256GB SSD, Windows 11",20915,Not available,23 watchers,from United Kingdom,Not available,8048,Pre-Owned,blackmoreit,105195,100%
"New ListingHP 15z-fc000 15.6"" HD Laptop Athlon Silver Radeon GFX 512GB SSD 8GB DDR4 Silver",1000,Not available,Not available,from United States,Not available,122293,Parts Only,lisia_altaria,27,100%
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10! Webcam!",15995,Not available,Not available,from United States,24% off,8773,Good - Refurbished,rinuvo,5849,99.3%
"HP 15.6"" Touch Laptop, 6-Core Intel i3, 16GB RAM & 1TB SSD, W11 Pro, Open Box",38750,Not available,Not available,from United States,50% off,9920,Open Box,hellogoodlife1,12539,98.2%
"Lenovo ThinkPad T410, intel Core i5, 4GB RAM, 160GB HDD, Win 7 Pro, WiFi",11764,Not available,9 watchers,from United Kingdom,Not available,8704,Pre-Owned,pwyc-ltd,5198,100%
"~SALE~ 17.3"" Dell Precision Gaming Laptop: 32GB RAM! 512GB SSD! Windows 10 Pro!",29699,Not available,Not available,from United States,14% off,10831,Good - Refurbished,rinuvo,5849,99.3%
"*AS-IS* HP Elitebook 840 G8 11th Gen 14"" i7-1185G7 3.00GHz 8GB 512GB SSD Win11",10250,Not available,Not available,from United States,Not available,11650,Parts Only,asiselectronic,6550,99.1%
EXCELLENT Dell XPS 13 Plus 9320 i7-1260P 1TB SSD 13.4 FHD+ 2022,99900,Not available,Not available,from United States,50% off,10288,Open Box,apple-crisp,13451,99.4%
"HP 14"" HD Laptop, AMD A9-9425 3.1 GHz, 8GB RAM & 256GB SSD, Win 10 - Open Box",19995,Not available,6 watchers,from United States,59% off,7931,Open Box,hellogoodlife1,12539,98.2%
NEW Dell Latitude 2022/2023 14 QHD+ TOUCH 2-in-1 16GB ProSupport Premium Laptop,54000,Not available,Not available,from United States,55% off,8934,Open Box,firsttechsystems,6812,98.9%
"Dell Latitude 5520, i5-1135G7, 16GB RAM, 512GB SSD, Win 11, No Charger *B GRADE*",32944,Not available,10 watchers,from United Kingdom,Not available,9435,Pre-Owned,tekkybitz,30020,99.9%
"15.6"" Dell Precision Gaming Laptop: Intel i7 Hexa-Core! 16GB RAM! 1TB SSD!",31995,Not available,Not available,from United States,14% off,9721,Excellent - Refurbished,rinuvo,5849,99.3%
"ASUS F1502VA-NS96 15.6"" Laptop Intel Core i9-13900H 16GB Memory",71399,Not available,Not available,from United States,12% off,12061,Brand New,newegg,1034110,98.4%
"Dell Inspiron 3530 Laptop 15.6"" FHD Intel Core i7-1355U 16GB RAM 512GB SSD OB AA",42500,Not available,Not available,from United States,Not available,9555,Open Box,swellcells,10920,98.4%
"13.3"" Dell Latitude 5340 2-in-1 Intel Core i7-1365U 16GB 512GB SSD 3YR Warranty",56900,Not available,Not available,from United States,Not available,8179,Open Box,nolanq7,317,100%
"HP ProBook 430 G6 Laptop, 13.3"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Win 11",23530,Not available,Not available,from United Kingdom,Not available,8138,Pre-Owned,blackmoreit,105195,100%
"Dell Latitude 5500 Intel i5 8365U 1.60GHz 16GB RAM 256GB SSD 15.6"" FHD Win 11",28132,2 product ratings,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
Panasonic Toughpad FZ-G1 Core i5 6300U 2.4GHz 8GB RAM 256GB SSD Win 11 Pro,27900,Not available,Not available,from United States,Not available,8643,Very Good - Refurbished,pioneer-surplus,6845,99%
"~OVERSTOCK SALE~ 15.6"" Lenovo ThinkPad Laptop PC: 16GB RAM! 512GB SSD! Win10!",19495,Not available,Not available,from United States,20% off,8876,Good - Refurbished,rinuvo,5849,99.3%
"Brand New Lenovo 82V60022US IdeaPad 14"" HD Laptop -- N4020/ 4GB/ 64GB/ Win 11",14999,2 product ratings,48 watchers,from United States,Not available,8262,Brand New,ezprobay99,5709,100%
LENOVO THINKPAD X1 CARBON 7TH GEN i5 1.6GHz 256GB SSD 8GB - Good Refurbished,18849,Not available,Not available,from United States,35% off,7057,Good - Refurbished,smartresale,14938,98.9%
"Dell XPS 13 7390 GEN 10 Laptop 13.3"", 8GB/512GB SSD, i5- 10210U, Windows 11 Pro",37258,Not available,Not available,from United Kingdom,Not available,8611,Pre-Owned,gems0701,1922,98.1%
15.6 Lenovo ThinkPad Laptop PC: 16GB RAM! 256GB SSD! Intel i5! Windows 10 Pro!,18995,Not available,Not available,from United States,21% off,7901,Good - Refurbished,rinuvo,5849,99.3%
"Panasonic Toughpad FZ-G1 Core  i5, 8GB RAM 128GB SSD Win 10 Pro Rugged  Tablet",22878,Not available,Not available,from United Kingdom,Not available,6954,Good - Refurbished,toughbook-outlet,11982,99.8%
"~CLEARANCE~ 15.6"" HP ProBook Laptop: Intel i7! 16GB RAM, 512GB SSD, Windows 11!",25995,Not available,Not available,from United States,16% off,9544,Good - Refurbished,rinuvo,5849,99.3%
"2024 ASUS Vivobook Laptop 15.6 FHD Touch Intel i5-1135G7, Upto 20GB RAM& 1TB SSD",4390054900,Not available,12+ watchers,from United States,Not available,9321,Brand New,hellogoodlife1,12539,98.2%
"~LIMITED QUANTITY~ 15.6"" HP ProBook Laptop PC: 16GB RAM! 512GB SSD! Windows 10!",19995,Not available,Not available,from United States,20% off,9367,Very Good - Refurbished,rinuvo,5849,99.3%
"Microsoft Surface Laptop 4 13.5"" 5GB-00021 w/i7-1185G7 3GHz/32GB/1TB - Good",69920,Not available,105 watchers,from United States,5% off,8563,Good - Refurbished,tekdeals,38569,98.3%
"NEW Asus 14"" Full HD Intel i3-1215U 8GB RAM 128GB SSD Windows 11 Laptop",24999,Not available,Not available,from United States,44% off,8078,Brand New,endeardistributors,77143,99.3%
"Dell XPS 15 9500 Laptop, 15.6"" Full HD+ Screen, i5-10300H, 16GB RAM, 512GB SSD",65352,Not available,22 watchers,from United Kingdom,50% off,7951,Very Good - Refurbished,the-tech-saver,8156,100%
"Dell Latitude 7310 13"" Laptop Intel Core i7 10th Gen 16GB 512 GB SSD Win 11 Pro",28999,Not available,39 watchers,from United States,Not available,8196,Excellent - Refurbished,kl0,39521,98.8%
Lenovo ThinkBook 16  Touchscreen Notebook Intel Core i7-1355U 16GB RAM 512GB,77999,Not available,Not available,from United States,30% off,11078,Brand New,antonline,332675,99%
Dell Latitude 5420 Rugged Core i7 8650u 16GB 512GB SSD Win 11 Pro Touchscreen,52500,Not available,Not available,from United States,Not available,9368,Good - Refurbished,pioneer-surplus,6845,99%
"~WINDOWS 11~ 14"" Dell Latitude Laptop: Intel i5 Quad Core! 16GB RAM! 256GB SSD!",19999,Not available,Not available,from United States,20% off,8410,Excellent - Refurbished,rinuvo,5849,99.3%
"Lenovo ThinkPad E15 Gen 2 Laptop, 15.6"" i5 11th Gen, 16GB RAM, 256GB SSD, Win 11",35296,Not available,18 watchers,from United Kingdom,Not available,8543,Pre-Owned,blackmoreit,105195,100%
"Lenovo ThinkPad L460 14"" Laptop 2.30 Ghz Intel Core i5-6200U 16GB 256GB SSD, NO",9150,Not available,Not available,from United Kingdom,Not available,8222,Pre-Owned,hainault_treasures,13869,99.8%
"HP EliteBook 840 G6 Laptop, 14"" Full HD, i5-8365U, 16GB RAM, 512GB SSD, Radeon",39206,Not available,Not available,from United Kingdom,70% off,7049,Very Good - Refurbished,the-tech-saver,8156,100%
Lenovo ThinkPad T470 14' LCD i5 Laptop PC 16GB RAM 256GB SSD Win 11 pro Cam Wifi,15999,Not available,Not available,from United States,Not available,7813,Excellent - Refurbished,kl0,39521,98.8%
HP 17-cn1009cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,37999,Not available,Not available,from United States,Not available,9898,Open Box,jender.io,123796,99.3%
"2024 ASUS Vivobook Laptop 14"" FHD 6-Core Intel i3  24GB RAM 1TB SSD Win 11 Pro",38900,Not available,66 watchers,from United States,51% off,8488,Brand New,hellogoodlife1,12539,98.2%
"15.6"" Dell Latitude Laptop PC: Intel i5 Quad Core! 32GB RAM! 1TB SSD! Windows 11",36995,Not available,Not available,from United States,12% off,8432,Very Good - Refurbished,rinuvo,5849,99.3%
Dell Latitude 5410 Intel i5 10th Gen 16GB RAM 256GB SSD Windows 11 Pro,26146,Not available,Not available,from United Kingdom,Not available,8228,Pre-Owned,general-trading1,1763,100%
"Lenovo ThinkPad X1 Carbon Gen 9 14"" WUXGA Touch i5-1145G7 32GB 512GB FPR W11P",53847,Not available,Not available,from United States,41% off,9890,Certified - Refurbished,themaxmart,13647,98.8%
DELL Precision 3541 Laptop Intel Core  i7-9850H 2.60GHz 32 GB Memory 512 GB SSD,31999,Not available,44 watchers,from United States,36% off,9245,Excellent - Refurbished,newegg,1034110,98.4%
"Dell Latitude 14"" Laptop PC: Intel i7-1185G7! 16GB RAM 512GB SSD Windows 11 Pro!",41995,Not available,Not available,from United States,11% off,8580,Excellent - Refurbished,rinuvo,5849,99.3%
"*AS-IS* Dell Latitude 5510 15.6"" Core i5-10210U 1.60GHz 8GB 256GB SSD W10 Laptop",4995,Not available,Not available,from United States,Not available,11650,Parts Only,asiselectronic,6550,99.1%
"DELL LATITUDE 9520 15"" INTEL I7-1185G7 3.0GHZ 512GB SSD 16GB WIN 11 PRO",46999,Not available,Not available,from United States,53% off,7887,Certified - Refurbished,mobileshark,110430,99.9%
HP 17-cn0694ds 17in Laptop Intel N4120 4gb MEM 128gb SSD Win11,23999,Not available,Not available,from United States,Not available,9485,Open Box,jender.io,123796,99.3%
"HP 17 17.3"" Touchscreen Laptop HD+ Intel Celeron N4120 4GB RAM 128 GB SSD",26709,Not available,Not available,from United States,9% off,9565,Certified - Refurbished,antonline,332675,99%
"ASUS ROG Ally 7"" 120Hz FHD Gaming Handheld Touch AMD Ryzen Z1 16GB RAM 512GB SSD",38999,9 product ratings,Not available,from United States,12% off,8491,Brand New,antonline,332675,99%
"Lenovo Ideapad 5 14"" 2-in-1 Touch Laptop Ryzen 7 8845HS 16GB 1TB SSD 83DR000GUS",47900,Not available,216 watchers,from United States,Not available,9714,Open Box,zacks-silo,4126,97.8%
"HP EliteBook 840 G10 14"" WUXGA Intel i7-1360P 16GB RAM 512GB SSD + MS 365",81999,Not available,Not available,from United States,58% off,9760,Brand New,antonline,332675,99%
"Dell XPS 9300 Laptop PC 13"" Intel i7-10th Gen 16GB DDR4 Ram 256 NVMe SSD Grade A",39000,Not available,14 watchers,from United States,57% off,8970,Very Good - Refurbished,sj_computers_llc,17169,98%
"2024 Dell Inspiron 15 Laptop Touch i7-1255U Upto 64GB RAM & 2TB SSD, Win 11 Pro",68900105900,Not available,12+ watchers,from United States,Not available,10177,Brand New,hellogoodlife1,12539,98.2%
Acer Swift Go 14 Pure Silver 512GB Storage 16GB RAM Touchscreen Laptop 14 Inch,53899,Not available,13 watchers,from United States,30% off,8091,Brand New,missouri-liquidation,24890,99.1%
"Getac B300 Toughbook 13.3"" Laptop Core i7 4Gb RAM - Missing Parts - Incomplete",13072,Not available,74 watchers,from United Kingdom,Not available,8101,Pre-Owned,laptopsonlinedirect,7313,99.6%
"~TouchScreen~ 14"" Dell Latitude Laptop: Intel i5 Quad Core! 24GB RAM! 1TB SSD!",28495,Not available,Not available,from United States,15% off,7341,Good - Refurbished,rinuvo,5849,99.3%
Dell Latitude 12” 14” 15” 1080p Laptop Computer Windows 11 up to 32GB/1TB SSD,1500030000,Not available,Not available,from United States,Not available,7120,Very Good - Refurbished,acebiz,1942,100%
POWERFUL i7 GAMING LAPTOP NVIDIA 32GB RAM 1TB SSD WINDOWS 10/11 - BUILD YOUR OWN,3529690202,Not available,Not available,from United Kingdom,Not available,8981,Very Good - Refurbished,pcrenewed,1397,99.1%
DELL Latitude 5410 Laptop Intel Core i5-10310U 1.7GHz 16GB RAM 256GB SSD W11P,20599,1 product rating,Not available,from United States,49% off,7108,Excellent - Refurbished,newegg,1034110,98.4%
"GOLD LENOVO T470 FAST LAPTOP CORE i5 16GB RAM 512GB SSD WINDOWS 10/11 14"" HD",2026238564,Not available,Not available,from United Kingdom,Not available,7737,Very Good - Refurbished,pcrenewed,1397,99.1%
"Lenovo ThinkPad P52 15.6"" Laptop Intel Xeon 512GB SSD 32GB RAM Win 10 (RSH)",40496,Not available,Not available,from United States,10% off,9014,Very Good - Refurbished,auditmacstech,12295,99.3%
Dell Latitude 3410 Core i5-10210U 16GB RAM 256GB SSD Window 11 Pro FHD Laptop,23531,Not available,Not available,from United Kingdom,Not available,8138,Pre-Owned,general-trading1,1763,100%
Dell Latitude 5400 Core i5 8265U 16GB RAM 512GB SSD Win 11 Pro Touchscreen,21900,Not available,Not available,from United States,Not available,8466,Very Good - Refurbished,pioneer-surplus,6845,99%
"HP EliteBook 840 G8 Laptop Intel Core i5-1145G7 16GB 256 GB SSD 14"" Win 11 Pro",32649,Not available,Not available,from United States,25% off,8304,Excellent - Refurbished,newegg,1034110,98.4%
Panasonic Toughbook CF-C2 MK2 i5 4300U @ 1.90GHz 12GB 512GB SSD No Power Supply,18502,Not available,81 watchers,from Germany,Not available,8211,Pre-Owned,www.pcline24,209259,99.4%
"New ListingHP EliteBook 850 G3 Laptop Intel i7 6600U  15.6"" HD 32GB RAM 1TB SSD Win 11pro",1000,Not available,Not available,from United States,Not available,8587,Parts Only,lisia_altaria,27,100%
"Dell Latitude 5480 14"" i7 2.6ghz   16GB NEW 500gb SSD Laptop Win 11 pro WIFI Cam",25999,Not available,Not available,from United States,Not available,8108,Very Good - Refurbished,kl0,39521,98.8%
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 8GB 128GB SSD Webcam Win11 Home Red",19437,Not available,Not available,from United States,44% off,7914,Certified - Refurbished,themaxmart,13647,98.8%
"Panasonic Toughpad FZ-G1 MK4 Intel i5 6300u 2.40Ghz 8GB 128GB 10.1"" Touch Win 10",26117,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Dell Latitude 7390 13.3"" FHD i7-8650U 8GB 256GB SSD Windows 11 Pro Laptop Wifi",18499,Not available,Not available,from United States,Not available,3133,Excellent - Refurbished,kl0,39521,98.8%
"2024 HP Pavilion Laptop 15.6"" HD Touch Intel i3-1215U Upto 32GB RAM & 2TB SSD",3990063900,Not available,Not available,from United States,Not available,9478,Brand New,hellogoodlife1,12539,98.2%
HP 17-cn1002cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,36099,Not available,40 watchers,from United States,5% off,9842,Open Box,jender.io,123796,99.3%
"11.6"" Dell Rugged Tablet/Laptop : Intel i5! 16GB RAM! 512GB SSD! Windows 10 Pro!",35999,Not available,Not available,from United States,12% off,8403,Very Good - Refurbished,rinuvo,5849,99.3%
Panasonic Toughbook CF19 i5 MK5 Win 7 Or Win10 Rugged Laptop Diagnostics 16Gb 4G,23530,Not available,Not available,from United Kingdom,Not available,8138,Good - Refurbished,toughbook-outlet,11982,99.8%
HP 17-cn1003cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,37999,Not available,Not available,from United States,Not available,9898,Open Box,jender.io,123796,99.3%
"MSI Thin GF65 15.6"" FHD 2.5GHz i5-10500H 8GB 512GB SSD NVIDIA RTX 3060 Excellent",52999,Not available,42 watchers,from United States,Not available,9865,Excellent - Refurbished,itsworthmore,83965,98.7%
"2024 HP Laptop 15.6"" FHD Touch, Intel i7-1255U, Up to 64GB RAM & 2TB, Win 11 Pro",6690088900,Not available,13+ watchers,from United States,Not available,9793,Brand New,hellogoodlife1,12539,98.2%
"Lenovo ThinkPad L480 Intel i5 8250U 1.60GHz 8GB RAM 256GB SSD 14"" Win 11 - B Gra",18061,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Lenovo ThinkPad T460s Laptop, 14"" Core i5 6th Gen, 8GB RAM, 256GB SSD, Win 11",19608,Not available,14 watchers,from United Kingdom,Not available,8002,Pre-Owned,blackmoreit,105195,100%
"🔥HP Spectre x360 16"" 4k Screen Intel i7  16GB-RAM  1TB-SSD NVIDIA GeForce GTX🔥",117656,Not available,Not available,from United Kingdom,Not available,13015,Pre-Owned,best-steelbooks,153,100%
"HP Elitebook 745 G6 Laptop AMD Ryzen 7 Pro 3700U 16 GB 256 GB SSD 14"" Win 10 Pro",21949,Not available,Not available,from United States,38% off,7988,Excellent - Refurbished,newegg,1034110,98.4%
"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",37999,Not available,Not available,from United States,37% off,9898,Brand New,antonline,332675,99%
2024 Dell Inspiron 15 Touch Laptop 10-Core Intel i7-1255U 32GB 1TB SSD Win 11Pro,72900,Not available,49 watchers,from United States,49% off,9970,Brand New,hellogoodlife1,12539,98.2%
"Microsoft Surface Pro Copilot+ 13"" Touch X+ 16GB 512GB Black + Blk Pro Keyboard",99999,Not available,Not available,from United States,28% off,10291,Brand New,antonline,332675,99%
"HP EliteBook 830 G5 Laptop FHD 13.3"" i5-8350U 16GB RAM 512GB SSD Win 11 Pro (VG)",33336,Not available,8 watchers,from United Kingdom,Not available,8477,Very Good - Refurbished,remakery,4471,99.8%
